Transaction,Year,Month,Day,Hour,Minute,Second,Symbol,Price,Shares,Total
BUY,0,0,1150,0,0,0.000,GIS,2.82,30,84.60
SELL,0,0,1153,0,0,0.000,GIS,2.86,17,48.62
SELL,0,0,1154,0,0,0.000,GIS,2.92,26,75.92
SELL,0,0,1155,0,0,0.000,GIS,2.97,21,62.37
BUY,0,0,1156,0,0,0.000,GIS,2.93,16,46.88
SELL,0,0,1157,0,0,0.000,GIS,3.04,47,142.88
BUY,0,0,1158,0,0,0.000,GIS,2.87,70,200.90
BUY,0,0,1159,0,0,0.000,GIS,2.85,8,22.80
BUY,0,0,1160,0,0,0.000,GIS,2.75,44,121.00
SELL,0,0,1161,0,0,0.000,GIS,2.79,18,50.22
SELL,0,0,1163,0,0,0.000,GIS,2.86,31,88.66
SELL,0,0,1164,0,0,0.000,GIS,2.89,13,37.57
BUY,0,0,1165,0,0,0.000,GIS,2.84,21,59.64
BUY,0,0,1167,0,0,0.000,GIS,2.81,13,36.53
SELL,0,0,1169,0,0,0.000,GIS,2.86,22,62.92
BUY,0,0,1171,0,0,0.000,GIS,2.83,13,36.79
SELL,0,0,1172,0,0,0.000,GIS,2.90,31,89.90
SELL,0,0,1173,0,0,0.000,GIS,2.92,8,23.36
BUY,0,0,1174,0,0,0.000,GIS,2.89,13,37.57
BUY,0,0,1176,0,0,0.000,GIS,2.83,26,73.58
BUY,0,0,1178,0,0,0.000,GIS,2.81,9,25.29
SELL,0,0,1180,0,0,0.000,GIS,2.84,13,36.92
SELL,0,0,1181,0,0,0.000,GIS,2.90,27,78.30
SELL,0,0,1184,0,0,0.000,GIS,2.93,13,38.09
SELL,0,0,1188,0,0,0.000,GIS,2.95,8,23.60
BUY,0,0,1189,0,0,0.000,GIS,2.93,8,23.44
BUY,0,0,1190,0,0,0.000,GIS,2.87,26,74.62
BUY,0,0,1191,0,0,0.000,GIS,2.84,13,36.92
SELL,0,0,1193,0,0,0.000,GIS,2.92,37,108.04
BUY,0,0,1194,0,0,0.000,GIS,2.89,13,37.57
SELL,0,0,1196,0,0,0.000,GIS,2.92,13,37.96
SELL,0,0,1197,0,0,0.000,GIS,2.95,13,38.35
BUY,0,0,1201,0,0,0.000,GIS,2.87,35,100.45
SELL,0,0,1203,0,0,0.000,GIS,2.89,9,26.01
SELL,0,0,1204,0,0,0.000,GIS,2.92,13,37.96
SELL,0,0,1206,0,0,0.000,GIS,2.99,31,92.69
BUY,0,0,1207,0,0,0.000,GIS,2.93,26,76.18
BUY,0,0,1208,0,0,0.000,GIS,2.91,8,23.28
BUY,0,0,1209,0,0,0.000,GIS,2.89,9,26.01
BUY,0,0,1210,0,0,0.000,GIS,2.86,13,37.18
BUY,0,0,1211,0,0,0.000,GIS,2.80,27,75.60
BUY,0,0,1212,0,0,0.000,GIS,2.72,37,100.64
SELL,0,0,1213,0,0,0.000,GIS,2.75,14,38.50
SELL,0,0,1214,0,0,0.000,GIS,2.80,23,64.40
BUY,0,0,1215,0,0,0.000,GIS,2.78,9,25.02
BUY,0,0,1216,0,0,0.000,GIS,2.76,9,24.84
BUY,0,0,1217,0,0,0.000,GIS,2.71,23,62.33
SELL,0,0,1218,0,0,0.000,GIS,2.74,14,38.36
SELL,0,0,1219,0,0,0.000,GIS,2.83,42,118.86
SELL,0,0,1220,0,0,0.000,GIS,2.86,13,37.18
BUY,0,0,1224,0,0,0.000,GIS,2.82,18,50.76
BUY,0,0,1225,0,0,0.000,GIS,2.74,36,98.64
BUY,0,0,1226,0,0,0.000,GIS,2.71,14,37.94
BUY,0,0,1229,0,0,0.000,GIS,2.67,19,50.73
SELL,0,0,1230,0,0,0.000,GIS,2.69,9,24.21
SELL,0,0,1231,0,0,0.000,GIS,2.74,24,65.76
SELL,0,0,1232,0,0,0.000,GIS,2.77,14,38.78
SELL,0,0,1233,0,0,0.000,GIS,2.79,9,25.11
BUY,0,0,1235,0,0,0.000,GIS,2.76,13,35.88
BUY,0,0,1236,0,0,0.000,GIS,2.73,14,38.22
BUY,0,0,1239,0,0,0.000,GIS,2.70,14,37.80
BUY,0,0,1240,0,0,0.000,GIS,2.68,9,24.12
BUY,0,0,1242,0,0,0.000,GIS,2.62,28,73.36
BUY,0,0,1244,0,0,0.000,GIS,2.54,39,99.06
SELL,0,0,1247,0,0,0.000,GIS,2.61,35,91.35
BUY,0,0,1248,0,0,0.000,GIS,2.58,14,36.12
SELL,0,0,1250,0,0,0.000,GIS,2.61,15,39.15
SELL,0,0,1251,0,0,0.000,GIS,2.70,44,118.80
BUY,0,0,1254,0,0,0.000,GIS,2.68,9,24.12
SELL,0,0,1257,0,0,0.000,GIS,2.77,43,119.11
SELL,0,0,1258,0,0,0.000,GIS,2.85,37,105.45
BUY,0,0,1259,0,0,0.000,GIS,2.81,18,50.58
BUY,0,0,1261,0,0,0.000,GIS,2.79,9,25.11
SELL,0,0,1262,0,0,0.000,GIS,2.82,13,36.66
SELL,0,0,1263,0,0,0.000,GIS,2.85,13,37.05
BUY,0,0,1264,0,0,0.000,GIS,2.83,9,25.47
BUY,0,0,1265,0,0,0.000,GIS,2.81,9,25.29
SELL,0,0,1267,0,0,0.000,GIS,2.85,18,51.30
BUY,0,0,1269,0,0,0.000,GIS,2.80,22,61.60
BUY,0,0,1270,0,0,0.000,GIS,2.76,18,49.68
BUY,0,0,1271,0,0,0.000,GIS,2.71,23,62.33
SELL,0,0,1272,0,0,0.000,GIS,2.73,9,24.57
SELL,0,0,1273,0,0,0.000,GIS,2.79,28,78.12
BUY,0,0,1274,0,0,0.000,GIS,2.76,14,38.64
BUY,0,0,1275,0,0,0.000,GIS,2.73,14,38.22
BUY,0,0,1276,0,0,0.000,GIS,2.68,23,61.64
SELL,0,0,1277,0,0,0.000,GIS,2.72,19,51.68
SELL,0,0,1279,0,0,0.000,GIS,2.75,14,38.50
BUY,0,0,1280,0,0,0.000,GIS,2.71,18,48.78
SELL,0,0,1281,0,0,0.000,GIS,2.76,24,66.24
BUY,0,0,1282,0,0,0.000,GIS,2.70,28,75.60
SELL,0,0,1288,0,0,0.000,GIS,2.73,14,38.22
SELL,0,0,1289,0,0,0.000,GIS,2.78,24,66.72
BUY,0,0,1290,0,0,0.000,GIS,2.75,14,38.50
BUY,0,0,1294,0,0,0.000,GIS,2.73,9,24.57
SELL,0,0,1297,0,0,0.000,GIS,2.76,14,38.64
SELL,0,0,1298,0,0,0.000,GIS,2.79,14,39.06
SELL,0,0,1299,0,0,0.000,GIS,2.82,14,39.48
SELL,0,0,1300,0,0,0.000,GIS,2.85,14,39.90
SELL,0,0,1301,0,0,0.000,GIS,2.91,27,78.57
SELL,0,0,1302,0,0,0.000,GIS,3.01,45,135.45
BUY,0,0,1303,0,0,0.000,GIS,2.96,21,62.16
BUY,0,0,1304,0,0,0.000,GIS,2.93,13,38.09
BUY,0,0,1306,0,0,0.000,GIS,2.90,13,37.70
BUY,0,0,1307,0,0,0.000,GIS,2.88,9,25.92
SELL,0,0,1308,0,0,0.000,GIS,2.90,9,26.10
BUY,0,0,1310,0,0,0.000,GIS,2.87,13,37.31
SELL,0,0,1312,0,0,0.000,GIS,2.96,41,121.36
SELL,0,0,1314,0,0,0.000,GIS,2.99,13,38.87
BUY,0,0,1316,0,0,0.000,GIS,2.96,13,38.48
BUY,0,0,1318,0,0,0.000,GIS,2.93,13,38.09
SELL,0,0,1320,0,0,0.000,GIS,2.96,13,38.48
BUY,0,0,1323,0,0,0.000,GIS,2.89,30,86.70
SELL,0,0,1324,0,0,0.000,GIS,2.97,36,106.92
SELL,0,0,1325,0,0,0.000,GIS,2.99,8,23.92
SELL,0,0,1326,0,0,0.000,GIS,3.03,17,51.51
BUY,0,0,1328,0,0,0.000,GIS,3.01,8,24.08
BUY,0,0,1332,0,0,0.000,GIS,2.99,8,23.92
SELL,0,0,1333,0,0,0.000,GIS,3.01,8,24.08
BUY,0,0,1339,0,0,0.000,GIS,2.98,12,35.76
SELL,0,0,1342,0,0,0.000,GIS,3.02,17,51.34
SELL,0,0,1343,0,0,0.000,GIS,3.05,12,36.60
SELL,0,0,1345,0,0,0.000,GIS,3.11,24,74.64
SELL,0,0,1346,0,0,0.000,GIS,3.15,16,50.40
SELL,0,0,1348,0,0,0.000,GIS,3.19,15,47.85
BUY,0,0,1349,0,0,0.000,GIS,3.17,7,22.19
SELL,0,0,1350,0,0,0.000,GIS,3.20,11,35.20
BUY,0,0,1351,0,0,0.000,GIS,3.14,23,72.22
SELL,0,0,1355,0,0,0.000,GIS,3.26,47,153.22
SELL,0,0,1357,0,0,0.000,GIS,3.32,22,73.04
SELL,0,0,1359,0,0,0.000,GIS,3.45,47,162.15
BUY,0,0,1360,0,0,0.000,GIS,3.36,31,104.16
BUY,0,0,1361,0,0,0.000,GIS,3.23,47,151.81
BUY,0,0,1362,0,0,0.000,GIS,3.19,15,47.85
SELL,0,0,1364,0,0,0.000,GIS,3.22,11,35.42
SELL,0,0,1366,0,0,0.000,GIS,3.28,22,72.16
BUY,0,0,1368,0,0,0.000,GIS,3.26,7,22.82
BUY,0,0,1369,0,0,0.000,GIS,3.16,37,116.92
SELL,0,0,1370,0,0,0.000,GIS,3.19,11,35.09
BUY,0,0,1371,0,0,0.000,GIS,3.13,22,68.86
BUY,0,0,1372,0,0,0.000,GIS,3.11,7,21.77
BUY,0,0,1373,0,0,0.000,GIS,3.03,30,90.90
BUY,0,0,1374,0,0,0.000,GIS,3.01,7,21.07
BUY,0,0,1375,0,0,0.000,GIS,2.98,11,32.78
SELL,0,0,1377,0,0,0.000,GIS,3.04,24,72.96
SELL,0,0,1378,0,0,0.000,GIS,3.08,15,46.20
BUY,0,0,1379,0,0,0.000,GIS,3.04,15,45.60
SELL,0,0,1381,0,0,0.000,GIS,3.06,7,21.42
BUY,0,0,1382,0,0,0.000,GIS,3.00,23,69.00
SELL,0,0,1384,0,0,0.000,GIS,3.02,7,21.14
SELL,0,0,1385,0,0,0.000,GIS,3.13,43,134.59
BUY,0,0,1386,0,0,0.000,GIS,3.09,15,46.35
SELL,0,0,1390,0,0,0.000,GIS,3.13,15,46.95
BUY,0,0,1391,0,0,0.000,GIS,3.09,15,46.35
SELL,0,0,1392,0,0,0.000,GIS,3.13,15,46.95
BUY,0,0,1393,0,0,0.000,GIS,3.06,26,79.56
BUY,0,0,1394,0,0,0.000,GIS,3.02,15,45.30
SELL,0,0,1395,0,0,0.000,GIS,3.05,11,33.55
BUY,0,0,1396,0,0,0.000,GIS,3.01,15,45.15
SELL,0,0,1397,0,0,0.000,GIS,3.03,7,21.21
SELL,0,0,1398,0,0,0.000,GIS,3.07,15,46.05
SELL,0,0,1399,0,0,0.000,GIS,3.13,22,68.86
SELL,0,0,1400,0,0,0.000,GIS,3.16,11,34.76
BUY,0,0,1403,0,0,0.000,GIS,3.13,11,34.43
SELL,0,0,1404,0,0,0.000,GIS,3.15,7,22.05
BUY,0,0,1405,0,0,0.000,GIS,3.13,7,21.91
BUY,0,0,1406,0,0,0.000,GIS,3.10,11,34.10
BUY,0,0,1407,0,0,0.000,GIS,3.06,15,45.90
SELL,0,0,1408,0,0,0.000,GIS,3.09,11,33.99
SELL,0,0,1409,0,0,0.000,GIS,3.12,11,34.32
SELL,0,0,1411,0,0,0.000,GIS,3.14,7,21.98
SELL,0,0,1413,0,0,0.000,GIS,3.25,40,130.00
SELL,0,0,1414,0,0,0.000,GIS,3.31,21,69.51
BUY,0,0,1416,0,0,0.000,GIS,3.28,10,32.80
SELL,0,0,1417,0,0,0.000,GIS,3.31,10,33.10
SELL,0,0,1418,0,0,0.000,GIS,3.34,10,33.40
BUY,0,0,1419,0,0,0.000,GIS,3.32,6,19.92
BUY,0,0,1421,0,0,0.000,GIS,3.28,13,42.64
BUY,0,0,1422,0,0,0.000,GIS,3.25,10,32.50
SELL,0,0,1425,0,0,0.000,GIS,3.29,14,46.06
SELL,0,0,1426,0,0,0.000,GIS,3.32,10,33.20
SELL,0,0,1427,0,0,0.000,GIS,3.37,17,57.29
SELL,0,0,1428,0,0,0.000,GIS,3.41,13,44.33
BUY,0,0,1429,0,0,0.000,GIS,3.39,6,20.34
BUY,0,0,1430,0,0,0.000,GIS,3.36,10,33.60
SELL,0,0,1432,0,0,0.000,GIS,3.40,13,44.20
BUY,0,0,1433,0,0,0.000,GIS,3.37,9,30.33
BUY,0,0,1435,0,0,0.000,GIS,3.34,10,33.40
BUY,0,0,1436,0,0,0.000,GIS,3.29,16,52.64
SELL,0,0,1437,0,0,0.000,GIS,3.32,10,33.20
BUY,0,0,1439,0,0,0.000,GIS,3.30,6,19.80
SELL,0,0,1440,0,0,0.000,GIS,3.32,6,19.92
SELL,0,0,1441,0,0,0.000,GIS,3.34,6,20.04
BUY,0,0,1442,0,0,0.000,GIS,3.31,10,33.10
BUY,0,0,1444,0,0,0.000,GIS,3.25,20,65.00
SELL,0,0,1445,0,0,0.000,GIS,3.29,13,42.77
SELL,0,0,1446,0,0,0.000,GIS,3.33,13,43.29
SELL,0,0,1448,0,0,0.000,GIS,3.37,13,43.81
SELL,0,0,1449,0,0,0.000,GIS,3.42,16,54.72
SELL,0,0,1450,0,0,0.000,GIS,3.45,9,31.05
BUY,0,0,1451,0,0,0.000,GIS,3.43,6,20.58
SELL,0,0,1455,0,0,0.000,GIS,3.47,12,41.64
SELL,0,0,1457,0,0,0.000,GIS,3.53,19,67.07
SELL,0,0,1458,0,0,0.000,GIS,3.56,9,32.04
BUY,0,0,1459,0,0,0.000,GIS,3.49,21,73.29
BUY,0,0,1460,0,0,0.000,GIS,3.44,15,51.60
SELL,0,0,1461,0,0,0.000,GIS,3.47,9,31.23
SELL,0,0,1462,0,0,0.000,GIS,3.49,6,20.94
SELL,0,0,1465,0,0,0.000,GIS,3.54,15,53.10
SELL,0,0,1467,0,0,0.000,GIS,3.58,12,42.96
SELL,0,0,1470,0,0,0.000,GIS,3.64,18,65.52
SELL,0,0,1473,0,0,0.000,GIS,3.70,17,62.90
SELL,0,0,1475,0,0,0.000,GIS,3.79,26,98.54
SELL,0,0,1476,0,0,0.000,GIS,3.81,5,19.05
BUY,0,0,1477,0,0,0.000,GIS,3.78,8,30.24
SELL,0,0,1478,0,0,0.000,GIS,3.82,11,42.02
SELL,0,0,1481,0,0,0.000,GIS,3.85,8,30.80
SELL,0,0,1482,0,0,0.000,GIS,3.88,8,31.04
BUY,0,0,1485,0,0,0.000,GIS,3.84,10,38.40
BUY,0,0,1486,0,0,0.000,GIS,3.82,5,19.10
BUY,0,0,1487,0,0,0.000,GIS,3.80,5,19.00
BUY,0,0,1488,0,0,0.000,GIS,3.78,5,18.90
SELL,0,0,1491,0,0,0.000,GIS,3.80,5,19.00
BUY,0,0,1492,0,0,0.000,GIS,3.77,8,30.16
SELL,0,0,1497,0,0,0.000,GIS,3.80,8,30.40
SELL,0,0,1498,0,0,0.000,GIS,3.96,42,166.32
BUY,0,0,1499,0,0,0.000,GIS,3.94,5,19.70
SELL,0,0,1501,0,0,0.000,GIS,4.02,20,80.40
BUY,0,0,1502,0,0,0.000,GIS,3.99,7,27.93
SELL,0,0,1503,0,0,0.000,GIS,4.04,12,48.48
SELL,0,0,1504,0,0,0.000,GIS,4.11,17,69.87
BUY,0,0,1505,0,0,0.000,GIS,4.05,14,56.70
SELL,0,0,1508,0,0,0.000,GIS,4.11,14,57.54
BUY,0,0,1509,0,0,0.000,GIS,4.04,16,64.64
BUY,0,0,1510,0,0,0.000,GIS,3.99,12,47.88
SELL,0,0,1511,0,0,0.000,GIS,4.07,19,77.33
SELL,0,0,1512,0,0,0.000,GIS,4.16,21,87.36
BUY,0,0,1513,0,0,0.000,GIS,4.14,4,16.56
SELL,0,0,1514,0,0,0.000,GIS,4.18,9,37.62
SELL,0,0,1517,0,0,0.000,GIS,4.20,4,16.80
SELL,0,0,1518,0,0,0.000,GIS,4.22,4,16.88
BUY,0,0,1519,0,0,0.000,GIS,4.14,18,74.52
BUY,0,0,1520,0,0,0.000,GIS,4.04,22,88.88
BUY,0,0,1521,0,0,0.000,GIS,3.98,14,55.72
BUY,0,0,1522,0,0,0.000,GIS,3.96,4,15.84
SELL,0,0,1523,0,0,0.000,GIS,3.98,4,15.92
SELL,0,0,1524,0,0,0.000,GIS,4.02,9,36.18
SELL,0,0,1525,0,0,0.000,GIS,4.05,7,28.35
SELL,0,0,1526,0,0,0.000,GIS,4.11,13,53.43
SELL,0,0,1527,0,0,0.000,GIS,4.18,15,62.70
BUY,0,0,1529,0,0,0.000,GIS,4.13,11,45.43
BUY,0,0,1530,0,0,0.000,GIS,4.05,18,72.90
BUY,0,0,1531,0,0,0.000,GIS,3.99,13,51.87
BUY,0,0,1532,0,0,0.000,GIS,3.95,9,35.55
SELL,0,0,1533,0,0,0.000,GIS,3.98,7,27.86
SELL,0,0,1534,0,0,0.000,GIS,4.00,4,16.00
SELL,0,0,1535,0,0,0.000,GIS,4.02,4,16.08
SELL,0,0,1536,0,0,0.000,GIS,4.08,13,53.04
SELL,0,0,1537,0,0,0.000,GIS,4.10,4,16.40
SELL,0,0,1542,0,0,0.000,GIS,4.12,4,16.48
SELL,0,0,1543,0,0,0.000,GIS,4.14,4,16.56
SELL,0,0,1544,0,0,0.000,GIS,4.20,13,54.60
BUY,0,0,1547,0,0,0.000,GIS,4.15,10,41.50
SELL,0,0,1548,0,0,0.000,GIS,4.19,8,33.52
SELL,0,0,1549,0,0,0.000,GIS,4.35,34,147.90
BUY,0,0,1551,0,0,0.000,GIS,4.29,12,51.48
SELL,0,0,1552,0,0,0.000,GIS,4.37,16,69.92
BUY,0,0,1553,0,0,0.000,GIS,4.32,10,43.20
BUY,0,0,1554,0,0,0.000,GIS,4.28,8,34.24
SELL,0,0,1555,0,0,0.000,GIS,4.30,4,17.20
BUY,0,0,1556,0,0,0.000,GIS,4.24,12,50.88
BUY,0,0,1558,0,0,0.000,GIS,4.19,10,41.90
BUY,0,0,1559,0,0,0.000,GIS,4.15,8,33.20
SELL,0,0,1560,0,0,0.000,GIS,4.19,8,33.52
BUY,0,0,1561,0,0,0.000,GIS,4.14,10,41.40
SELL,0,0,1563,0,0,0.000,GIS,4.16,4,16.64
SELL,0,0,1564,0,0,0.000,GIS,4.19,6,25.14
SELL,0,0,1565,0,0,0.000,GIS,4.22,6,25.32
SELL,0,0,1566,0,0,0.000,GIS,4.24,4,16.96
BUY,0,0,1567,0,0,0.000,GIS,4.17,14,58.38
SELL,0,0,1568,0,0,0.000,GIS,4.19,4,16.76
SELL,0,0,1569,0,0,0.000,GIS,4.23,8,33.84
SELL,0,0,1570,0,0,0.000,GIS,4.25,4,17.00
SELL,0,0,1571,0,0,0.000,GIS,4.30,10,43.00
SELL,0,0,1572,0,0,0.000,GIS,4.33,5,21.65
BUY,0,0,1573,0,0,0.000,GIS,4.29,7,30.03
BUY,0,0,1574,0,0,0.000,GIS,4.24,9,38.16
BUY,0,0,1578,0,0,0.000,GIS,4.20,8,33.60
BUY,0,0,1580,0,0,0.000,GIS,4.16,8,33.28
BUY,0,0,1583,0,0,0.000,GIS,4.12,8,32.96
SELL,0,0,1585,0,0,0.000,GIS,4.15,6,24.90
SELL,0,0,1586,0,0,0.000,GIS,4.22,14,59.08
BUY,0,0,1587,0,0,0.000,GIS,4.20,4,16.80
SELL,0,0,1590,0,0,0.000,GIS,4.22,4,16.88
BUY,0,0,1591,0,0,0.000,GIS,4.20,3,12.60
BUY,0,0,1592,0,0,0.000,GIS,4.18,4,16.72
SELL,0,0,1593,0,0,0.000,GIS,4.20,4,16.80
SELL,0,0,1594,0,0,0.000,GIS,4.33,25,108.25
BUY,0,0,1595,0,0,0.000,GIS,4.31,3,12.93
SELL,0,0,1597,0,0,0.000,GIS,4.37,11,48.07
SELL,0,0,1598,0,0,0.000,GIS,4.42,9,39.78
SELL,0,0,1601,0,0,0.000,GIS,4.45,5,22.25
BUY,0,0,1604,0,0,0.000,GIS,4.43,3,13.29
BUY,0,0,1605,0,0,0.000,GIS,4.39,7,30.73
BUY,0,0,1606,0,0,0.000,GIS,4.30,16,68.80
BUY,0,0,1608,0,0,0.000,GIS,4.28,3,12.84
SELL,0,0,1609,0,0,0.000,GIS,4.37,17,74.29
SELL,0,0,1613,0,0,0.000,GIS,4.51,26,117.26
BUY,0,0,1614,0,0,0.000,GIS,4.45,10,44.50
BUY,0,0,1615,0,0,0.000,GIS,4.42,5,22.10
BUY,0,0,1616,0,0,0.000,GIS,4.36,11,47.96
SELL,0,0,1617,0,0,0.000,GIS,4.39,5,21.95
SELL,0,0,1618,0,0,0.000,GIS,4.42,5,22.10
BUY,0,0,1619,0,0,0.000,GIS,4.39,5,21.95
BUY,0,0,1621,0,0,0.000,GIS,4.34,9,39.06
SELL,0,0,1622,0,0,0.000,GIS,4.36,3,13.08
SELL,0,0,1623,0,0,0.000,GIS,4.53,31,140.43
BUY,0,0,1624,0,0,0.000,GIS,4.50,5,22.50
SELL,0,0,1625,0,0,0.000,GIS,4.54,7,31.78
BUY,0,0,1626,0,0,0.000,GIS,4.51,5,22.55
BUY,0,0,1627,0,0,0.000,GIS,4.48,5,22.40
BUY,0,0,1631,0,0,0.000,GIS,4.43,9,39.87
SELL,0,0,1633,0,0,0.000,GIS,4.45,3,13.35
SELL,0,0,1634,0,0,0.000,GIS,4.49,7,31.43
SELL,0,0,1635,0,0,0.000,GIS,4.52,5,22.60
SELL,0,0,1636,0,0,0.000,GIS,4.55,5,22.75
BUY,0,0,1637,0,0,0.000,GIS,4.52,5,22.60
SELL,0,0,1638,0,0,0.000,GIS,4.62,17,78.54
SELL,0,0,1639,0,0,0.000,GIS,4.75,22,104.50
BUY,0,0,1640,0,0,0.000,GIS,4.72,5,23.60
BUY,0,0,1641,0,0,0.000,GIS,4.62,16,73.92
BUY,0,0,1642,0,0,0.000,GIS,4.57,8,36.56
BUY,0,0,1643,0,0,0.000,GIS,4.52,8,36.16
SELL,0,0,1644,0,0,0.000,GIS,4.54,3,13.62
BUY,0,0,1647,0,0,0.000,GIS,4.52,3,13.56
BUY,0,0,1649,0,0,0.000,GIS,4.49,5,22.45
BUY,0,0,1651,0,0,0.000,GIS,4.45,7,31.15
BUY,0,0,1655,0,0,0.000,GIS,4.43,3,13.29
BUY,0,0,1656,0,0,0.000,GIS,4.32,19,82.08
SELL,0,0,1657,0,0,0.000,GIS,4.45,23,102.35
SELL,0,0,1658,0,0,0.000,GIS,4.48,5,22.40
SELL,0,0,1659,0,0,0.000,GIS,4.52,7,31.64
BUY,0,0,1662,0,0,0.000,GIS,4.46,10,44.60
BUY,0,0,1664,0,0,0.000,GIS,4.43,5,22.15
BUY,0,0,1665,0,0,0.000,GIS,4.41,3,13.23
BUY,0,0,1666,0,0,0.000,GIS,4.36,8,34.88
BUY,0,0,1667,0,0,0.000,GIS,4.28,14,59.92
BUY,0,0,1668,0,0,0.000,GIS,4.22,10,42.20
SELL,0,0,1669,0,0,0.000,GIS,4.28,11,47.08
BUY,0,0,1670,0,0,0.000,GIS,4.24,7,29.68
SELL,0,0,1672,0,0,0.000,GIS,4.33,16,69.28
BUY,0,0,1673,0,0,0.000,GIS,4.21,21,88.41
BUY,0,0,1674,0,0,0.000,GIS,4.15,11,45.65
SELL,0,0,1675,0,0,0.000,GIS,4.18,5,20.90
BUY,0,0,1676,0,0,0.000,GIS,4.13,9,37.17
SELL,0,0,1678,0,0,0.000,GIS,4.19,11,46.09
BUY,0,0,1679,0,0,0.000,GIS,4.15,7,29.05
SELL,0,0,1680,0,0,0.000,GIS,4.27,22,93.94
BUY,0,0,1681,0,0,0.000,GIS,4.25,3,12.75
BUY,0,0,1682,0,0,0.000,GIS,4.22,5,21.10
BUY,0,0,1684,0,0,0.000,GIS,4.18,7,29.26
SELL,0,0,1685,0,0,0.000,GIS,4.25,13,55.25
BUY,0,0,1686,0,0,0.000,GIS,4.23,3,12.69
BUY,0,0,1688,0,0,0.000,GIS,4.15,14,58.10
SELL,0,0,1689,0,0,0.000,GIS,4.18,5,20.90
BUY,0,0,1691,0,0,0.000,GIS,4.15,5,20.75
BUY,0,0,1692,0,0,0.000,GIS,4.13,3,12.39
BUY,0,0,1693,0,0,0.000,GIS,4.06,13,52.78
BUY,0,0,1694,0,0,0.000,GIS,4.01,9,36.09
BUY,0,0,1695,0,0,0.000,GIS,3.98,5,19.90
BUY,0,0,1696,0,0,0.000,GIS,3.94,7,27.58
SELL,0,0,1698,0,0,0.000,GIS,3.96,3,11.88
SELL,0,0,1699,0,0,0.000,GIS,4.00,7,28.00
SELL,0,0,1700,0,0,0.000,GIS,4.04,7,28.28
SELL,0,0,1701,0,0,0.000,GIS,4.07,5,20.35
SELL,0,0,1703,0,0,0.000,GIS,4.18,21,87.78
SELL,0,0,1704,0,0,0.000,GIS,4.23,9,38.07
BUY,0,0,1706,0,0,0.000,GIS,4.20,5,21.00
SELL,0,0,1707,0,0,0.000,GIS,4.25,9,38.25
BUY,0,0,1708,0,0,0.000,GIS,4.18,12,50.16
SELL,0,0,1709,0,0,0.000,GIS,4.24,11,46.64
SELL,0,0,1710,0,0,0.000,GIS,4.35,20,87.00
SELL,0,0,1711,0,0,0.000,GIS,4.43,14,62.02
BUY,0,0,1712,0,0,0.000,GIS,4.41,3,13.23
SELL,0,0,1713,0,0,0.000,GIS,4.43,3,13.29
BUY,0,0,1715,0,0,0.000,GIS,4.39,7,30.73
SELL,0,0,1717,0,0,0.000,GIS,4.45,10,44.50
SELL,0,0,1718,0,0,0.000,GIS,4.53,14,63.42
SELL,0,0,1719,0,0,0.000,GIS,4.57,6,27.42
SELL,0,0,1723,0,0,0.000,GIS,4.67,17,79.39
SELL,0,0,1726,0,0,0.000,GIS,4.74,11,52.14
SELL,0,0,1727,0,0,0.000,GIS,4.77,4,19.08
BUY,0,0,1728,0,0,0.000,GIS,4.73,6,28.38
SELL,0,0,1730,0,0,0.000,GIS,4.79,9,43.11
BUY,0,0,1732,0,0,0.000,GIS,4.75,6,28.50
BUY,0,0,1734,0,0,0.000,GIS,4.65,16,74.40
BUY,0,0,1735,0,0,0.000,GIS,4.54,18,81.72
BUY,0,0,1737,0,0,0.000,GIS,4.51,5,22.55
SELL,0,0,1738,0,0,0.000,GIS,4.56,8,36.48
SELL,0,0,1739,0,0,0.000,GIS,4.63,11,50.93
BUY,0,0,1740,0,0,0.000,GIS,4.55,13,59.15
SELL,0,0,1742,0,0,0.000,GIS,4.65,17,79.05
SELL,0,0,1743,0,0,0.000,GIS,4.69,6,28.14
BUY,0,0,1744,0,0,0.000,GIS,4.65,6,27.90
SELL,0,0,1745,0,0,0.000,GIS,4.69,6,28.14
SELL,0,0,1746,0,0,0.000,GIS,4.76,11,52.36
SELL,0,0,1747,0,0,0.000,GIS,4.84,13,62.92
BUY,0,0,1749,0,0,0.000,GIS,4.81,4,19.24
SELL,0,0,1751,0,0,0.000,GIS,4.85,6,29.10
SELL,0,0,1753,0,0,0.000,GIS,4.90,7,34.30
SELL,0,0,1755,0,0,0.000,GIS,4.96,9,44.64
BUY,0,0,1756,0,0,0.000,GIS,4.92,6,29.52
BUY,0,0,1760,0,0,0.000,GIS,4.89,4,19.56
SELL,0,0,1761,0,0,0.000,GIS,4.94,7,34.58
SELL,0,0,1762,0,0,0.000,GIS,4.97,4,19.88
SELL,0,0,1763,0,0,0.000,GIS,5.06,13,65.78
SELL,0,0,1764,0,0,0.000,GIS,5.15,13,66.95
SELL,0,0,1765,0,0,0.000,GIS,5.19,5,25.95
BUY,0,0,1766,0,0,0.000,GIS,5.15,5,25.75
BUY,0,0,1767,0,0,0.000,GIS,5.11,5,25.55
BUY,0,0,1768,0,0,0.000,GIS,5.07,5,25.35
BUY,0,0,1769,0,0,0.000,GIS,5.02,7,35.14
SELL,0,0,1770,0,0,0.000,GIS,5.13,16,82.08
